0,雪榕生物
1,格尔软件
2,中航电测
3,蓝盾股份
4,中文在线
5,绿盟科技
6,奥飞数据
7,三五互联
8,迪森股份
9,深南电路
10,榕基软件
11,华力创通
12,长亮科技
13,东方网力
14,银信科技
15,天马科技
16,汇纳科技
17,银江股份
18,胜宏科技
19,思特奇
20,欧比特
21,深桑达Ａ
22,数字政通
23,网宿科技
24,慈文传媒
25,四方精创
26,东华测试
27,天喻信息
28,四创电子
29,川大智胜
30,华工科技
31,赛为智能
32,恒锋信息
33,中兵红箭
34,数码科技
35,恒生电子
36,博思软件
37,冰川网络
38,天玑科技
39,洛凯股份
40,盛路通信
41,万润股份
42,中青宝
43,易德龙
44,运达科技
45,科大讯飞
46,证通电子
47,中国软件
48,光威复材
49,商业城
50,新坐标
51,高伟达
52,航天电子
53,秦安股份
54,雄塑科技
55,日播时尚
56,久之洋
57,和佳股份
58,博云新材
59,汉王科技
60,合众思壮
61,倍加洁
62,吉华集团
63,博彦科技
64,银之杰
65,北化股份
66,华测导航
67,健帆生物
68,阳普医疗
69,金自天正
70,华胜天成
71,远光软件
72,鹏辉能源
73,东方通信
74,健友股份
75,佳力图
76,瑞斯康达
77,福晶科技
78,江海股份
79,梦网集团
80,英可瑞
81,中航沈飞
82,英飞特
83,劲拓股份
84,风语筑
85,药石科技
86,易见股份
87,四川长虹
88,振芯科技
89,康强电子
90,快克股份
91,宏达高科
92,铜峰电子
93,浙大网新
94,启迪桑德
95,通富微电
96,中鼎股份
97,众合科技
98,机器人
99,南华仪器
100,高新兴
101,世龙实业
102,华西证券
103,天域生态
104,威海广泰
105,盛天网络
106,利达光电
107,泰瑞机器
108,佛燃股份
109,中国卫星
110,鲁信创投
111,新华文轩
112,长虹华意
113,永艺股份
114,梦百合
115,中光防雷
116,新雷能
117,东方电气
118,科顺股份
119,莫高股份
120,武汉控股
121,航天工程
122,积成电子
123,栖霞建设
124,长江传媒
125,江苏有线
126,新 大 陆
127,中国出版
128,林州重机
129,明牌珠宝
130,飞亚达Ａ
131,美尚生态
132,中金环境
133,闽发铝业
134,大众公用
135,博威合金
136,中船防务
