0,0.8463825,2.746064,-0.51155823,1.0959384,4.3448215,-0.033280294,0.04675666,2.9826655,0.63032466,-2.0553374,1.584547,-0.08279964,-2.512865,-0.8830292,-2.0217447,-0.7518099,2.6322606,-0.36606506,0.096493,3.6479697,-3.362973,-6.608794,-2.6153736,-5.9990673,0.39536816,1.8515393,0.19920279,3.192026,1.4473304,0.2526499,-2.352579,-1.6583735,0.043831334,-0.6640697,-0.6784224,1.9002938,-0.2956894,0.46425238,-0.372931,-0.62983626,-0.16265334,-0.67018706,-1.5991778,-0.62902004,1.1246239,-0.10791523,0.34690797,-1.1080225,-2.4846497,-3.1099951,0.28778735,-0.30830598,1.5691768,-1.1770321,-1.8206644,-1.3070492,2.6246557,1.2700753,2.9873662,3.1820586,-2.4281726,0.6470685,-3.8147182,0.6247697,2.4136875,-0.2230338,-1.2594508,1.9458877,2.5208015,-1.6895684,-1.9404687,-4.774541,0.42302254,-0.9552265,-0.5512152,0.8897391,1.8243247,-0.3745659,0.54914516,0.019888561,1.6610854,-0.34584266,-1.5091556,-0.55423534
1,-0.4608357,-0.3604876,-1.3874276,0.98369795,3.8670042,7.622579,-0.9768215,-0.11076072,-0.57483166,0.020506311,3.5755136,0.32529753,-2.2209945,-0.7712973,-3.4195688,-5.365053,3.2420428,-0.2883879,-0.4830732,-1.1446582,-2.8578863,-7.280045,-0.3742346,-4.256971,1.7411635,2.4110715,1.2768617,1.3944592,2.641371,-1.9013228,-3.6624596,-0.6787159,-0.9207912,-0.4723405,-0.24937686,4.31393,-2.558775,1.9920748,-0.59947175,-2.119087,-0.16432777,0.56304723,-0.011863244,-0.3749013,-2.4279754,-0.69385254,1.1789044,-1.3846588,-0.3445384,-2.0511875,2.029525,0.53103876,8.374912,-2.3807306,0.5167615,0.3916302,-2.3164246,-3.3589084,1.4346422,1.143292,-2.2318776,-1.7641907,-3.7297323,0.25755057,0.32351384,0.71611875,-0.27095386,-0.5185582,2.7657588,-2.332569,-5.1091905,-0.41496566,-2.1737196,-0.94166166,-1.3758078,1.4387593,4.130983,-1.5932069,-0.9243835,-0.33029512,-0.026260694,-0.5686523,-1.895746,-1.5726693
2,1.9554121,-0.3740806,-0.63203484,1.0436519,0.44648188,-0.3766329,-0.35780588,-1.1379573,-1.190565,0.10236416,-0.21884163,0.7417342,0.1758563,-1.7767441,0.1588235,-0.6308045,-0.53227097,-1.1806585,-0.57294875,0.38787472,-0.18248552,-0.9937207,-0.018371655,0.018402057,-0.7674883,-0.01041821,-0.9486788,-1.8481177,-1.9933261,-2.4941597,-0.26378936,0.2996677,-1.0219659,0.9205361,0.5965431,2.3454194,0.6906157,-1.5784754,0.17076983,-1.5349468,-2.5550737,-0.24813606,1.1434109,-0.5539055,0.24374752,-0.54613155,-0.06577077,-0.11711939,0.20288841,-0.8704408,-0.2863524,-1.3735536,0.039054953,-1.922589,-1.0782007,0.2341948,-0.6455028,-0.022049058,-0.0760082,-0.55509263,-1.6584454,-0.80318695,-1.0503912,0.35807633,-1.356587,-0.23659393,-0.47074318,-1.1812955,-0.663666,-1.5614173,-1.1060791,-3.52714,-3.436714,-0.95141536,-1.3841158,0.61983556,1.3973573,-0.5765755,0.36226735,-1.1561645,-0.69931674,2.4847,1.9865893,0.22501628
3,-0.4502059,-1.3683698,-4.435557,0.44477493,-4.0823584,1.2403288,-0.4245123,0.3707595,-0.28651345,0.27595884,0.31775355,-0.385193,0.7221946,-0.8507745,-1.8116578,-0.25668305,-4.5719113,-6.667289,1.0271623,-0.44695723,-9.562705,0.87015206,7.1139,-3.577611,1.26736,-1.1118892,0.84588045,1.3238028,1.1263341,2.633177,-0.7152365,2.5600195,0.9591426,-1.5972742,-0.31459045,1.8249811,-0.6710244,0.87927,1.5155987,1.0991292,1.2707912,-1.0405958,-1.2017621,1.3678904,0.030797327,1.0879402,-0.89445615,-0.44311306,-6.5805864,1.3152772,1.540859,-0.693046,1.0530328,0.2684086,-0.04625132,1.5984643,1.095211,1.2680109,-0.8451173,-0.7460001,0.29701823,-2.1723197,2.1547458,-3.7216578,0.94633794,-0.15111414,-1.307533,-1.9378524,1.7578067,-0.2513653,-2.2606022,-0.39271683,-0.093987174,0.515124,0.34960353,1.5866717,1.6747153,-0.5922089,0.867979,0.15835938,-0.008144692,0.48685318,-0.5318056,-0.82638764
4,-2.7453113,-0.97479856,-2.0726137,2.3418083,-9.183902,-3.2788196,0.4272332,1.215331,0.17316657,0.18751046,-0.5605752,-0.020414934,-0.66738033,1.4479387,-0.18514773,-5.2370296,-7.25691,-7.7760463,0.1173157,-1.5005423,-7.8682733,1.9030738,0.500105,-2.357255,2.7592182,-0.44898632,0.01464878,2.1930203,5.4957495,4.556032,-2.355824,-3.9012606,-0.20550789,5.7893534,-2.3640633,1.1382285,-0.1573855,-0.12373224,0.5555258,0.52353424,3.3202043,-3.1150694,1.0524584,1.0442063,-2.369194,0.25626627,-1.2359633,-2.078163,-7.30239,2.9068794,1.9131161,-0.60673577,0.39501587,0.7445456,-2.191111,-1.6752809,-0.092912465,-0.4917399,-0.7165572,-2.589445,-3.7714157,-0.7667979,-8.634826,-1.9402679,-0.9222826,0.89656234,-4.837882,-4.0875916,0.49602178,0.89332116,-3.5508027,1.3611878,-2.4470077,0.94564354,8.660975,9.022727,6.649741,-5.1419,-1.3637844,-0.7087259,-0.6478026,1.6863431,4.86251,-0.04127925
5,0.15090218,-1.8130413,1.3557551,-1.9562832,0.25367156,0.7572116,-0.8614241,2.617135,0.3877293,1.038507,-0.45246732,-0.17072397,-0.83244807,1.4516149,-1.7852687,-1.7168847,-0.4815046,-4.2039175,1.3909875,0.75346327,-7.983647,0.25895268,1.911584,-5.2062745,2.0252838,0.030493435,0.81136805,1.3316933,0.43962798,1.3556925,-1.5328671,0.48440924,0.110661104,-0.94020694,-0.663483,2.169581,-0.85171604,1.675352,-0.45687693,0.38355502,-0.18752663,0.4613066,-0.29101735,-0.8947967,-1.89945,-0.781411,-0.39420974,-0.35651502,-6.618951,0.6180838,1.4908469,-1.1462315,1.5823944,0.17458266,0.33679083,-1.6989764,1.4912764,-1.2106001,0.789689,0.23602276,-1.075757,-0.13221373,-1.233086,-1.5121825,0.6760268,1.5223466,-2.2773147,0.41017774,1.4273596,-0.28881896,-1.5808386,0.4083679,-1.5872678,0.7693042,-0.50618,0.8877686,0.58935773,-0.4742761,1.2629842,-0.7120359,0.08203192,0.030793305,-1.626216,-0.050828047
6,-0.3200742,-0.77029073,-0.07019026,-0.16424416,-1.8873668,-0.6462335,-0.15046352,-0.15433039,-0.019163981,-0.4464779,-0.32294422,-0.41517043,0.36942598,-0.08735953,-0.88344383,-0.89884967,-1.9753897,-3.439595,0.37127736,-0.69862676,-7.005284,0.965763,-0.0037395991,-1.5970213,0.9572425,0.5269345,1.0617105,0.6781684,0.40568343,1.0549707,-0.86671835,-0.049763843,0.68441045,0.16606103,-1.9698215,2.627315,9.052037,4.0867543,-2.6829123,-0.35303837,-2.469193,-2.6985848,0.12569638,-0.24456756,-1.0235065,1.6196797,-1.4135709,1.6706738,-4.5981774,-2.1978877,0.7379899,-1.5918252,0.9325296,0.12575835,-0.1826061,-0.3584897,1.585395,-1.3456652,0.46987212,0.20290858,-1.4331722,-1.4500797,-1.3364918,-2.481848,0.40857232,0.012249421,-0.42765692,-0.7629768,0.81979406,-0.24922308,-1.2686715,-0.3835979,-0.62591004,-0.4758466,-0.27991736,1.2875102,1.0251815,-0.63757163,2.412567,9.166906,-3.4560695,-0.13886224,-1.7564483,0.42307597
7,-0.29232478,-0.79157275,0.36085638,1.2468424,0.75632757,3.471049,-0.867801,-0.8058811,-0.9884379,0.58514744,-1.4851301,0.42357743,-0.26590422,-2.5288365,1.5584555,0.2941491,0.8693717,-0.32140693,0.111513376,0.6071441,-0.508267,-0.3062754,0.38897136,-2.1786768,-0.10692011,-5.5466504,-6.4446173,6.675059,0.8270753,0.5839396,8.315265,-2.7050753,0.063372836,-3.0413737,-0.013376624,1.3328829,-1.0418024,1.4317179,1.5160619,0.92039937,-0.5473245,-2.1412,-2.0115747,-0.17392133,0.7659655,0.69202024,0.14574811,4.7540755,-3.4863224,1.0432246,0.3776807,0.024785582,0.905819,0.17792837,0.0026266957,0.2004136,0.006098657,0.030056782,-0.23498426,1.3670375,-0.86337084,-0.25575963,0.02636199,-0.64123577,-0.16626029,-0.12479042,-0.51248676,-0.5407948,-1.9772485,-0.86254245,-2.1452436,3.3390365,1.8598211,-1.2383928,1.0076978,-0.00469477,-0.57600814,-0.5842062,-0.5972145,0.17701025,-1.6335983,0.6698496,-0.28397512,-0.20922346
8,2.7699525,-3.437531,3.3478541,1.1779586,-0.70848715,-1.0117763,-2.916583,-1.7628299,-0.848852,-0.6852629,-1.0231258,-0.005425319,-3.6465166,-2.6483822,-1.4426166,0.39521465,0.029866096,0.9796289,-0.8621073,0.73503935,-2.1972718,-2.6733599,-0.031466115,2.3388426,1.2877554,0.93570465,-0.121621534,1.74514,1.2750292,-0.51096797,1.2890322,0.4107681,0.06880209,-0.756479,0.93129456,0.80597436,0.07804923,-0.25375172,0.7148639,-0.16181809,-0.9493823,-0.29897493,0.5105105,0.57623494,0.08621657,-0.6069968,0.013440046,0.39176512,0.1055568,-0.20908535,-0.18411759,-0.12111436,-0.3550275,0.10689396,-0.19198498,-0.005776163,0.45401123,-0.14722106,-3.688444,0.9552419,2.076975,0.1154072,8.009001,-9.806094,-3.6268196,-0.97878253,-0.008443091,-3.330133,1.2464552,-0.92932206,-0.70221305,2.8308017,2.6922174,0.96276367,0.37907884,-0.114243805,0.44486824,-1.9512573,2.6380556,-0.8883873,-0.78732705,0.101241395,0.4954544,-0.6969204
9,-1.3526464,0.15265197,-1.1712886,-0.9759791,-2.8227863,-2.3847852,-1.2128885,1.044881,-1.3291514,-0.37293482,1.4025106,2.837388,-1.696921,-1.5530525,-2.4984663,-1.421446,-5.5048084,-4.327596,-1.3272204,0.0055163577,-5.1894464,1.8868734,1.3085443,-6.2079153,1.7701099,0.93578213,0.027927496,1.5011878,-0.14945616,3.130189,-0.310626,-1.3076303,1.7433617,5.621969,-2.2964559,4.680207,4.7921147,-1.4422371,0.8177715,-0.571033,-2.4796476,-2.5298643,7.7907495,-0.98379266,0.28292516,9.73252,5.188834,2.31182,-8.516007,-1.6079075,4.7723103,-1.6726549,-0.6166559,-0.9950387,-0.18301578,-5.190607,-1.458929,1.3795496,-0.28210923,0.5585647,-3.407071,-1.5947514,2.0509305,-1.7060888,2.933511,2.114139,-2.879559,-2.6438127,3.377552,2.4861622,0.6183067,-1.1333644,-1.4815941,2.773156,1.8847109,0.24059427,4.539007,-1.0819453,1.4877942,0.89476126,-4.0373297,0.8854476,-1.8360631,-1.2883775
