0,惠博普
1,号百控股
2,华通热力
3,博迈科
4,贵州燃气
5,宇顺电子
6,合力科技
7,航天科技
8,重庆燃气
9,英维克
10,建新股份
11,湖南盐业
12,皖天然气
13,天科股份
14,长缆科技
15,爱乐达
16,蓝焰控股
17,先进数通
18,全通教育
19,新疆火炬
20,启明信息
21,超讯通信
22,奥 特 迅
23,世运电路
24,海默科技
25,钢研高纳
26,中环装备
27,航天长峰
28,先锋电子
29,广哈通信
30,*ST圣莱
31,伟隆股份
32,陇神戎发
33,金运激光
34,羚锐制药
35,三维通信
36,威唐工业
37,佳发教育
38,三星新材
39,优博讯
40,中广天择
41,七一二
42,天和防务
43,三丰智能
44,联诚精密
45,我武生物
46,登云股份
47,航天机电
48,安居宝
49,江龙船艇
50,华菱精工
51,南京聚隆
52,锋龙股份
53,银星能源
54,吉峰农机
55,云赛智联
56,世嘉科技
57,奥维通信
58,华森制药
59,万集科技
60,厚普股份
61,兰生股份
62,久远银海
63,三江购物
64,科力远
65,大豪科技
66,永利股份
67,二六三
68,惠发股份
69,中曼石油
70,依米康
71,西部牧业
72,维宏股份
73,西菱动力
74,长城科技
75,吴通控股
76,航天通信
77,汇金股份
78,惠威科技
79,雄帝科技
80,九鼎投资
81,远方信息
82,横店东磁
83,博通股份
84,龙韵股份
85,合锻智能
86,金刚玻璃
87,宝塔实业
88,长白山
89,富瑞特装
90,先达股份
91,南都物业
92,艾华集团
93,*ST蓝科
94,川恒股份
95,电工合金
96,天龙集团
97,中钢国际
98,东方材料
99,万通智控
100,天泽信息
101,晨曦航空
102,深圳燃气
103,宝利国际
104,科林电气
105,胜利股份
106,长春燃气
107,仁智股份
108,科融环境
109,海川智能
110,盘龙药业
111,恒泰艾普
112,丽岛新材
113,GQY视讯
114,鲁抗医药
115,能科股份
116,铭普光磁
117,舒泰神
118,双林股份
119,力盛赛车
120,苏博特
121,佳士科技
122,马应龙
123,九典制药
124,迪威迅
125,快意电梯
126,山河药辅
127,古鳌科技
128,君禾股份
129,盛弘股份
130,威星智能
131,皇马科技
132,润都股份
133,百华悦邦
134,初灵信息
135,麦迪电气
136,江南高纤
137,翔港科技
138,灵康药业
139,恒通股份
140,永和智控
141,北方导航
142,丰华股份
143,中粮糖业
144,仟源医药
145,ST云维
146,振静股份
147,腾邦国际
148,创源文化
149,美力科技
150,东方嘉盛
151,四方科技
152,*ST保千
153,伊戈尔
154,兴化股份
155,金雷风电
156,新余国科
157,南京熊猫
158,国脉科技
159,科恒股份
160,三七互娱
161,大理药业
162,天舟文化
163,科华控股
164,鹏鹞环保
165,正川股份
166,普路通
167,集智股份
168,特 力Ａ
169,智动力
170,大业股份
171,中科电气
172,ST仰帆
173,三变科技
174,如通股份
175,正海生物
176,柳 工
177,岱勒新材
178,拉芳家化
179,三德科技
180,世纪鼎利
181,粤 传 媒
182,京天利
183,三夫户外
184,朗博科技
185,焦点科技
186,宜宾纸业
187,石大胜华
188,贝斯特
189,西仪股份
190,金龙羽
191,数据港
192,拓维信息
193,康普顿
194,温州宏丰
195,华润三九
196,通达动力
197,科斯伍德
198,上海沪工
199,赛摩电气
200,江苏租赁
201,炬华科技
202,泰禾光电
203,湖南天雁
204,科林环保
205,康跃科技
206,联络互动
207,光一科技
208,襄阳轴承
209,未名医药
210,天安新材
211,海峡股份
212,英科医疗
213,中成股份
214,中欣氟材
215,新安股份
216,宣亚国际
217,安洁科技
218,天华超净
219,萃华珠宝
220,博深工具
221,菲利华
222,恒立实业
223,浙江震元
224,三川智慧
225,*ST金岭
226,博济医药
227,中环环保
228,瑞泰科技
229,*ST东凌
230,强生控股
231,国统股份
232,得润电子
233,宝莫股份
234,比亚迪
235,中元股份
236,环能科技
237,华金资本
238,可立克
239,中国科传
240,日科化学
241,雄韬股份
242,东安动力
243,第一医药
244,引力传媒
245,神火股份
246,起步股份
247,茶花股份
248,理工光科
249,美达股份
250,长盛轴承
251,正虹科技
252,光力科技
253,昌红科技
254,信邦制药
255,冀东装备
256,龙津药业
257,海螺型材
258,国立科技
259,林海股份
260,诺力股份
261,凯发电气
262,卫信康
263,智能自控
264,梅轮电梯
265,激智科技
266,金鸿顺
267,通源石油
268,国投中鲁
269,华谊集团
270,诚意药业
271,潜能恒信
272,鲁 泰Ａ
273,汇金通
274,中科新材
275,凯中精密
276,智度股份
277,深华发Ａ
278,金奥博
279,英 力 特
280,鹭燕医药
281,华正新材
282,太龙照明
283,华鲁恒升
284,仙坛股份
285,华达科技
286,新天药业
287,赛意信息
288,科蓝软件
289,高斯贝尔
290,任子行
291,安硕信息
292,真视通
293,神思电子
294,晓程科技
295,长川科技
296,海得控制
297,中科信息
298,海特高新
299,光库科技
300,全志科技
301,瑞丰光电
302,联创光电
303,北京君正
304,浪潮软件
305,卫 士 通
306,新晨科技
307,创业黑马
308,奥士康
309,北信源
310,广电运通
311,泰永长征
312,立思辰
313,数字认证
314,浩丰科技
315,赢时胜
316,奥普光电
317,绿盟科技
318,顶点软件
319,中颖电子
320,丝路视觉
321,天永智能
322,长亮科技
323,莱宝高科
324,美亚柏科
325,精测电子
326,春秋电子
327,中科创达
328,中科金财
329,彩讯股份
330,北方华创
331,东方国信
332,江丰电子
333,新易盛
334,荣之联
335,共进股份
336,亚翔集成
337,东土科技
338,方直科技
339,创意信息
340,鼎信通讯
341,海量数据
342,太极股份
343,诚迈科技
344,科创信息
345,久其软件
346,欧比特
347,三六五网
348,淳中科技
349,润欣科技
350,赢合科技
351,熙菱信息
352,耐威科技
353,正元智慧
354,杰赛科技
355,四方精创
356,四维图新
357,赛腾股份
358,振华科技
359,华铭智能
360,汇川技术
361,瑞特股份
362,雅克科技
363,朗科智能
364,兆日科技
365,凯伦股份
366,路通视信
367,民德电子
368,宝信软件
369,必创科技
370,启明星辰
371,二三四五
372,中远海科
373,仁和药业
374,飞利信
375,神州信息
376,鼎捷软件
377,信雅达
378,创业软件
379,朗玛信息
380,振德医疗
381,中国软件
382,明阳电路
383,浪潮信息
384,天源迪科
385,景嘉微
386,网达软件
387,中国应急
388,森霸传感
389,世纪瑞尔
390,国民技术
391,上海钢联
392,博创科技
393,捷捷微电
394,星网锐捷
395,东软载波
396,上海新阳
397,天邑股份
398,高鸿股份
399,华自科技
400,恒为科技
401,金证股份
402,皖通科技
403,阿石创
404,太辰光
405,万兴科技
406,北斗星通
407,新开普
408,奥联电子
409,金桥信息
410,开尔新材
411,圣邦股份
412,九阳股份
413,富瀚微
414,东方财富
415,新劲刚
416,润和软件
417,特发信息
418,易华录
419,晶盛机电
420,综艺股份
421,有研新材
422,同洲电子
423,盈方微
424,华微电子
425,金安国纪
426,用友网络
427,士兰微
428,东方通
429,大恒科技
430,石基信息
431,同为股份
432,上海贝岭
433,华中数控
434,中航飞机
435,爱施德
436,移为通信
437,红相股份
438,晶瑞股份
439,中际旭创
440,亚光科技
441,超图软件
442,苏大维格
443,中海达
444,紫光国微
445,恒华科技
446,台基股份
447,宏达电子
448,澄天伟业
449,兆易创新
450,南天信息
451,信息发展
452,江化微
453,飞天诚信
454,斯太尔
455,深冷股份
456,航天晨光
457,三六零
458,思源电气
459,姚记扑克
460,西部黄金
461,联建光电
462,波导股份
463,奇精机械
464,外高桥
465,天海防务
466,宏川智慧
467,英飞拓
468,中航高科
469,恒邦股份
470,道森股份
471,山东黄金
472,牧原股份
473,苏州恒久
474,花王股份
475,暴风集团
476,赤峰黄金
477,汇顶科技
478,恒天海龙
479,国中水务
480,宝德股份
481,山东金泰
482,湖南黄金
483,中国动力
484,皇庭国际
485,一汽夏利
486,康泰生物
487,同有科技
488,天邦股份
489,超华科技
490,荣华实业
491,唐德影视
492,龙元建设
493,*ST椰岛
494,博腾股份
495,新疆浩源
496,藏格控股
497,国投电力
498,富春股份
499,京泉华
500,泰合健康
501,海思科
502,双箭股份
503,光电股份
504,隆盛科技
505,ST辉丰
506,威 尔 泰
507,汉邦高科
508,大唐发电
509,陕西黑猫
510,国科微
511,贝肯能源
512,深物业A
513,顺鑫农业
514,天孚通信
515,龙建股份
516,绿景控股
517,九鼎新材
518,长春高新
519,贤丰控股
520,南华生物
521,华锋股份
522,一拖股份
523,博敏电子
524,上海梅林
525,维信诺
526,胜利精密
527,华兰生物
528,华海药业
529,科大国创
530,桂冠电力
531,山推股份
532,恒顺醋业
533,山东华鹏
534,家家悦
535,普洛药业
536,新华传媒
537,国旅联合
538,涪陵电力
539,新赛股份
540,中航资本
541,新华百货
542,冠农股份
543,新钢股份
544,莱茵体育
545,双良节能
546,科创新源
547,重庆建工
548,出版传媒
549,光大银行
550,恒通科技
551,赞宇科技
552,罗平锌电
553,冀凯股份
554,青青稞酒
555,东华软件
556,川化股份
557,华软科技
558,亚星化学
559,依顿电子
560,金新农
561,金陵体育
562,东方精工
563,兰太实业
564,上柴股份
565,陕国投Ａ
566,扬子新材
567,光环新网
568,星光农机
569,勤上股份
570,海兰信
571,中远海特
572,亚太实业
573,神开股份
574,通达股份
575,*ST金宇
576,成都银行
577,白云山
578,长海股份
579,雷曼股份
580,尖峰集团
581,清水源
582,申通快递
583,天创时尚
584,中房股份
585,金花股份
586,东方创业
587,森马服饰
588,华峰超纤
589,南方汇通
590,青海华鼎
591,雪榕生物
592,格尔软件
593,中航电测
594,霞客环保
595,蓝盾股份
596,中文在线
597,长园集团
598,四川九洲
599,陕天然气
600,奥飞数据
601,三五互联
602,迪森股份
603,深南电路
604,榕基软件
605,华力创通
606,东方网力
607,全柴动力
608,贝瑞基因
609,航天信息
610,天马科技
611,皖维高新
612,中金黄金
613,汇纳科技
614,胜宏科技
615,思特奇
616,和而泰
617,洪都航空
618,深桑达Ａ
619,数字政通
620,网宿科技
621,慈文传媒
622,东华测试
623,天喻信息
624,四创电子
625,川大智胜
626,风神股份
627,杭州高新
628,华工科技
629,赛为智能
630,恒锋信息
631,中兵红箭
632,数码科技
633,恒生电子
634,金洲管道
635,量子生物
636,博思软件
637,洛凯股份
638,国新能源
639,盛路通信
640,万润股份
641,温氏股份
642,天地科技
643,科大讯飞
644,证通电子
645,中航重机
646,光威复材
647,商业城
648,新坐标
649,美凯龙
650,新宝股份
651,高伟达
652,航天电子
653,秦安股份
654,雄塑科技
655,生 意 宝
656,延长化建
657,日播时尚
658,久之洋
659,沃施股份
660,和佳股份
661,博云新材
662,理工环科
663,冰轮环境
664,江河集团
665,海格通信
666,合众思壮
667,新野纺织
668,吉华集团
669,哈尔斯
670,安琪酵母
671,博彦科技
672,银之杰
673,北化股份
674,ST宏盛
675,新南洋
676,韶钢松山
677,富奥股份
678,上汽集团
679,健帆生物
680,洪城水业
681,广汇能源
682,阳普医疗
683,金自天正
684,华胜天成
685,远光软件
686,大冶特钢
687,鹏辉能源
688,皖江物流
689,东方通信
690,健友股份
691,岷江水电
692,瀚蓝环境
693,曲江文旅
694,创元科技
695,武进不锈
696,海澜之家
697,福晶科技
698,江海股份
699,森远股份
700,梦网集团
701,开滦股份
702,英可瑞
703,中航沈飞
704,英飞特
705,长城动漫
706,劲拓股份
707,王府井
708,华菱钢铁
709,风语筑
710,大同煤业
711,丽江旅游
712,药石科技
713,小康股份
714,森源电气
715,三盛教育
716,山东威达
717,四川长虹
718,振芯科技
719,国祯环保
720,金诚信
721,哈森股份
722,中国神华
723,康强电子
724,天沃科技
725,芭田股份
726,快克股份
727,宏达高科
728,星辉娱乐
729,铜峰电子
730,翰宇药业
731,本钢板材
732,莱美药业
733,中信国安
734,浙大网新
735,启迪桑德
736,乐惠国际
737,千红制药
738,万里扬
739,秋林集团
740,通富微电
741,浦发银行
742,朗科科技
743,中鼎股份
744,众合科技
745,机器人
746,南华仪器
747,醋化股份
748,天银机电
749,正海磁材
750,中国化学
751,金城医药
752,透景生命
753,高新兴
754,世龙实业
755,恒逸石化
756,新黄浦
757,华西证券
758,戴维医疗
759,威海广泰
760,钱江水利
761,同达创业
762,利达光电
763,泰瑞机器
764,佛燃股份
765,中国卫星
766,鲁信创投
767,新华文轩
768,长虹华意
769,永艺股份
770,梦百合
